date,cash,position,portfolio_value,close,signal,daily_return
2022-12-30,8263632739.509979,15061487700,268827369949.50998,17.3,buy,-0.024058624576921733
2023-01-03,8263632739.509979,15061487700,262953389746.50998,16.91,hold,-0.02185038005655163
2023-01-04,261447240976.50995,0,261447240976.50995,17.17,sell,-0.005727816520836544
2023-01-05,7843417241.259979,15231460885,257030117319.86,16.36,buy,-0.01689489489409768
2023-01-06,7843417241.259979,15231460885,276526387252.66,17.64,buy,0.07585208354606142
2023-01-09,7843417241.259979,15231460885,282162027780.11,18.01,buy,0.020380118452496078
2023-01-10,7843417241.259979,15231460885,289473129004.9099,18.49,buy,0.025911003271132917
2023-01-11,7843417241.259979,15231460885,303486073019.11,19.41,buy,0.04840844489563103
2023-01-12,7843417241.259979,15231460885,308055511284.61,19.71,buy,0.01505650068236334
2023-01-13,7843417241.259979,15231460885,313995781029.76,20.1,buy,0.019283114658065172
2023-01-17,7843417241.259979,15231460885,315671241727.11,20.21,hold,0.005335933788203282
2023-01-18,298307376318.20996,0,298307376318.20996,19.46,sell,-0.05500616817008202
2023-01-19,8949221296.97992,15094322119,293477193240.12994,18.85,buy,-0.01619196661408591
2023-01-20,8949221296.97992,15094322119,316722449303.38995,20.39,buy,0.07920634583771624
2023-01-23,8949221296.97992,15094322119,336948840942.8499,21.73,buy,0.06386156612499862
2023-01-24,8949221296.97992,15094322119,334986579067.37994,21.6,hold,-0.005823619603436449
2023-01-25,8949221296.97992,15094322119,332571487528.33997,21.44,buy,-0.007209517305928251
2023-01-26,8949221296.97992,15094322119,351288446955.8999,22.68,buy,0.05627950720208682
2023-01-27,8949221296.97992,15094322119,361099756333.2499,23.33,hold,0.027929496293915036
2023-01-30,8949221296.97992,15094322119,339967705366.6499,21.93,hold,-0.05852136589950434
2023-01-31,8949221296.97992,15094322119,354760141043.2699,22.91,buy,0.04351129664115179
2023-02-01,8949221296.97992,15094322119,377099737779.38995,24.39,buy,0.0629709884273479
2023-02-02,8949221296.97992,15094322119,415137429519.2699,26.91,buy,0.1008690485012553
2023-02-03,8949221296.97992,15094322119,394156321773.8599,25.52,hold,-0.05054014948665589
2023-02-06,8949221296.97992,15094322119,384345012396.50995,24.87,buy,-0.024891924435450352
2023-02-07,8949221296.97992,15094322119,407590268459.7699,26.41,buy,0.06048018138265563
2023-02-08,8949221296.97992,15094322119,386156331050.7899,24.99,hold,-0.052586970464177214
2023-02-09,367590314844.4199,0,367590314844.4199,24.32,sell,-0.04807901544912924
2023-02-10,367590314844.4199,0,367590314844.4199,23.82,sell,0.0
2023-02-13,11027709449.819885,14535776820,373695341108.8199,24.95,buy,0.016608234814303728
2023-02-14,11027709449.819885,14535776820,381544660591.6199,25.49,hold,0.02100459550688985
2023-02-15,371951047890.41986,0,371951047890.41986,26.06,sell,-0.02514414088857708
2023-02-16,371951047890.41986,0,371951047890.41986,24.57,sell,0.0
2023-02-17,371951047890.41986,0,371951047890.41986,24.04,sell,0.0
2023-02-21,371951047890.41986,0,371951047890.41986,22.35,sell,0.0
2023-02-22,371951047890.41986,0,371951047890.41986,22.37,sell,0.0
2023-02-23,371951047890.41986,0,371951047890.41986,22.93,sell,0.0
2023-02-24,371951047890.41986,0,371951047890.41986,21.77,sell,0.0
2023-02-27,371951047890.41986,0,371951047890.41986,22.24,sell,0.0
2023-02-28,371951047890.41986,0,371951047890.41986,22.13,sell,0.0
2023-03-01,371951047890.41986,0,371951047890.41986,21.59,sell,0.0
2023-03-02,11158531447.91986,16035222953,365697310938.7499,22.11,buy,-0.016813333332811018
2023-03-03,11158531447.91986,16035222953,387344861925.29987,23.46,buy,0.0591952698010834
2023-03-06,11158531447.91986,16035222953,388948384220.59985,23.56,hold,0.004139779439256457
2023-03-07,11158531447.91986,16035222953,374837388021.95984,22.68,hold,-0.03627986841214561
2023-03-08,381732533891.7499,0,381732533891.7499,22.99,sell,0.018395032326353974
2023-03-09,381732533891.7499,0,381732533891.7499,21.78,sell,0.0
2023-03-10,381732533891.7499,0,381732533891.7499,20.88,sell,0.0
2023-03-13,11451976024.94989,16739627390,368508228253.64984,21.33,buy,-0.034642857142090304
2023-03-14,11451976024.94989,16739627390,392780687969.1499,22.78,buy,0.06586680528281978
2023-03-15,11451976024.94989,16739627390,398304765007.84985,23.11,buy,0.014064024041665275
2023-03-16,11451976024.94989,16739627390,428938283131.5499,24.94,buy,0.0769097455389376
2023-03-17,11451976024.94989,16739627390,422744620997.2499,24.57,buy,-0.014439518172828913
2023-03-20,11451976024.94989,16739627390,427096924118.64984,24.83,buy,0.010295348314859521
2023-03-21,11451976024.94989,16739627390,444673532878.1499,25.88,buy,0.041153676757965094
2023-03-22,11451976024.94989,16739627390,424585980010.1499,24.68,buy,-0.045173709210852495
2023-03-23,11451976024.94989,16739627390,439316852113.34985,25.56,hold,0.03469467386287179
2023-03-24,11451976024.94989,16739627390,443669155234.7499,25.82,hold,0.009906979667324643
2023-03-27,432286208609.5499,0,432286208609.5499,25.29,sell,-0.025656384923078816
2023-03-28,12968586271.94989,16277858010,417798914980.6499,24.87,buy,-0.033513198756672004
2023-03-29,12968586271.94989,16277858010,439936801874.2499,26.23,buy,0.05298694204274149
2023-03-30,12968586271.94989,16277858010,451494081061.3499,26.94,buy,0.026270316867929435
2023-03-31,12968586271.94989,16277858010,472980853634.5499,28.26,buy,0.04759037487864729
2023-04-03,12968586271.94989,16277858010,469725282032.54987,28.06,buy,-0.006883093844038533
2023-04-04,12968586271.94989,16277858010,465167481789.74994,27.78,hold,-0.009703118859342325
2023-04-05,12968586271.94989,16277858010,450680188160.8499,26.89,hold,-0.03114425276066074
2023-04-06,446610723658.3499,0,446610723658.3499,27.43,sell,-0.00902960593654405
2023-04-10,446610723658.3499,0,446610723658.3499,27.37,sell,0.0
2023-04-11,446610723658.3499,0,446610723658.3499,26.84,sell,0.0
2023-04-12,13398321735.069885,16329151976,440079062867.9499,26.13,buy,-0.01462495288267337
2023-04-13,13398321735.069885,16329151976,464572790831.9499,27.63,buy,0.055657562539732974
2023-04-14,13398321735.069885,16329151976,461960126515.78986,27.47,buy,-0.00562379968805602
2023-04-17,13398321735.069885,16329151976,462450001075.0699,27.5,buy,0.0010604260652857132
2023-04-18,13398321735.069885,16329151976,462776584114.5899,27.52,hold,0.0007062018353569104
2023-04-19,448896804934.9899,0,448896804934.9899,27.46,sell,-0.029992397316635083
2023-04-20,448896804934.9899,0,448896804934.9899,26.82,sell,0.0
2023-04-21,448896804934.9899,0,448896804934.9899,26.87,sell,0.0
2023-04-24,448896804934.9899,0,448896804934.9899,26.71,sell,0.0
2023-04-25,448896804934.9899,0,448896804934.9899,25.2,sell,0.0
2023-04-26,13466904169.22998,16394198071,433486258748.25,25.62,buy,-0.0343298192754384
2023-04-27,13466904169.22998,16394198071,467422248755.22003,27.69,buy,0.07828619551854948
2023-04-28,13466904169.22998,16394198071,476602999674.98,28.25,buy,0.019641236471325374
2023-05-01,13466904169.22998,16394198071,475291463829.3,28.17,hold,-0.00275184135763811
2023-05-02,13466904169.22998,16394198071,462995815276.05,27.42,hold,-0.025869702043851472
2023-05-03,452503528510.61,0,452503528510.61,26.88,sell,-0.022661731314319183
2023-05-04,13575105871.48999,16184676351,443763803281.06995,26.58,buy,-0.019314159291323883
2023-05-05,13575105871.48999,16184676351,470144825733.2,28.21,buy,0.059448342242147505
2023-05-08,13575105871.48999,16184676351,473867301293.93,28.44,buy,0.00791772100208634
2023-05-09,13575105871.48999,16184676351,464965729300.88,27.89,buy,-0.01878494669023075
2023-05-10,13575105871.48999,16184676351,479531938016.77997,28.79,buy,0.03132748888353909
2023-05-11,13575105871.48999,16184676351,483416260341.02,29.03,buy,0.008100236952526256
2023-05-12,13575105871.48999,16184676351,478560857435.72,28.73,buy,-0.010043937913620996
2023-05-15,13575105871.48999,16184676351,485682115030.16003,29.17,buy,0.014880568445564077
2023-05-16,13575105871.48999,16184676351,487462429428.77,29.28,buy,0.003665595959817114
2023-05-17,13575105871.48999,16184676351,504456339597.31995,30.33,buy,0.034861989648031215
2023-05-18,13575105871.48999,16184676351,530837362049.45,31.96,buy,0.05229594789747038
2023-05-19,13575105871.48999,16184676351,527276733252.23,31.74,buy,-0.006707570061521673
2023-05-22,13575105871.48999,16184676351,532617676448.06,32.07,hold,0.010129298068752646
2023-05-23,503485259016.26,0,503485259016.26,30.83,sell,-0.054696677785985824
2023-05-24,15104557799.78003,15092110668,472848274360.22003,30.33,buy,-0.06084981458225882
2023-05-25,15104557799.78003,15092110668,505899996723.1401,32.52,buy,0.06989921324687112
2023-05-26,15104557799.78003,15092110668,543026588966.42,34.98,buy,0.07338721582083324
2023-05-30,15104557799.78003,15092110668,550421723193.74,35.47,buy,0.0136183648785885
2023-05-31,15104557799.78003,15092110668,539555403512.78,34.75,hold,-0.019741807459759692
2023-06-01,15104557799.78003,15092110668,558571462954.46,36.01,buy,0.03524394217512366
2023-06-02,15104557799.78003,15092110668,570796072595.54,36.82,buy,0.02188548905885789
2023-06-05,15104557799.78003,15092110668,572003441448.98,36.9,hold,0.0021152367919242323
2023-06-06,15104557799.78003,15092110668,571399757022.26,36.86,hold,-0.0010553860046553871
2023-06-07,543630273393.1401,0,543630273393.1401,34.98,sell,-0.04859904696815984
2023-06-08,16308908222.5401,14376264045,536442141370.6401,36.18,buy,-0.013222464557822222
2023-06-09,16308908222.5401,14376264045,542767697550.44006,36.62,buy,0.011791683933774914
2023-06-12,16308908222.5401,14376264045,569651311314.5901,38.49,buy,0.049530607450440065
2023-06-13,16308908222.5401,14376264045,582014898393.29,39.35,buy,0.021703780598991997
2023-06-14,16308908222.5401,14376264045,594090960191.0901,40.19,buy,0.02074871593688962
2023-06-15,16308908222.5401,14376264045,614361492494.54,41.6,buy,0.034120250368613436
2023-06-16,16308908222.5401,14376264045,602860481258.54,40.8,hold,-0.018720267100891277
2023-06-20,592509571146.1401,0,592509571146.1401,40.6,sell,-0.017169661031340447
2023-06-21,592509571146.1401,0,592509571146.1401,38.85,sell,0.0
2023-06-22,592509571146.1401,0,592509571146.1401,40.14,sell,0.0
2023-06-23,592509571146.1401,0,592509571146.1401,38.95,sell,0.0
2023-06-26,592509571146.1401,0,592509571146.1401,37.41,sell,0.0
2023-06-27,17775287166.02014,14862536436,601278467643.3801,39.26,buy,0.014799586241750644
2023-06-28,17775287166.02014,14862536436,604845476388.0201,39.5,buy,0.005932373994066951
2023-06-29,17775287166.02014,14862536436,600832591550.3,39.23,buy,-0.006634562040017224
2023-06-30,17775287166.02014,14862536436,627139281042.0201,41.0,buy,0.04378372588584481
2023-07-03,17775287166.02014,14862536436,631300791244.1001,41.28,buy,0.006635703308466693
2023-07-05,17775287166.02014,14862536436,630854915151.0201,41.25,hold,-0.0007062815368903168
2023-07-06,17775287166.02014,14862536436,616438254808.1001,40.28,hold,-0.022852576712458276
2023-07-07,608709735861.3801,0,608709735861.3801,39.87,sell,-0.012537377241660468
2023-07-10,18261292097.840088,14753834177,606939275760.14,39.9,buy,-0.0029085457270282508
2023-07-11,18261292097.840088,14753834177,615348961241.03,40.47,buy,0.013855892700892682
2023-07-12,18261292097.840088,14753834177,637479712506.53,41.97,buy,0.035964554520197624
2023-07-13,18261292097.840088,14753834177,668315225936.4601,44.06,buy,0.04837097216582275
2023-07-14,18261292097.840088,14753834177,667725072569.3801,44.02,buy,-0.0008830464190801853
2023-07-17,18261292097.840088,14753834177,685724750265.3201,45.24,buy,0.02695671981685199
2023-07-18,18261292097.840088,14753834177,701658891176.4801,46.32,buy,0.023236934214485926
2023-07-19,18261292097.840088,14753834177,701658891176.4801,46.32,hold,0.0
2023-07-20,665659535784.6001,0,665659535784.6001,43.07,sell,-0.051306063166276485
2023-07-21,665659535784.6001,0,665659535784.6001,42.69,sell,0.0
2023-07-24,665659535784.6001,0,665659535784.6001,42.86,sell,0.0
2023-07-25,665659535784.6001,0,665659535784.6001,43.72,sell,0.0
2023-07-26,19969786090.52014,14313672128,639322379069.0802,43.27,buy,-0.03956550653852919
2023-07-27,19969786090.52014,14313672128,634026320381.7201,42.9,buy,-0.008283862509352041
2023-07-28,19969786090.52014,14313672128,667234039718.6802,45.22,buy,0.05237593183350359
2023-07-31,19969786090.52014,14313672128,668522270210.2002,45.31,hold,0.0019307025943448035
2023-08-01,645334121362.8401,0,645334121362.8401,44.96,sell,-0.03468567896783629
2023-08-02,645334121362.8401,0,645334121362.8401,42.02,sell,0.0
2023-08-03,645334121362.8401,0,645334121362.8401,41.72,sell,0.0
2023-08-04,645334121362.8401,0,645334121362.8401,41.14,sell,0.0
2023-08-07,645334121362.8401,0,645334121362.8401,42.16,sell,0.0
2023-08-08,645334121362.8401,0,645334121362.8401,41.08,sell,0.0
2023-08-09,645334121362.8401,0,645334121362.8401,39.71,sell,0.0
2023-08-10,645334121362.8401,0,645334121362.8401,39.89,sell,0.0
2023-08-11,645334121362.8401,0,645334121362.8401,39.09,sell,0.0
2023-08-14,645334121362.8401,0,645334121362.8401,40.39,sell,0.0
2023-08-15,645334121362.8401,0,645334121362.8401,39.15,sell,0.0
2023-08-16,645334121362.8401,0,645334121362.8401,37.85,sell,0.0
2023-08-17,645334121362.8401,0,645334121362.8401,36.57,sell,0.0
2023-08-18,19360023676.390137,16977870835,637354522070.3901,36.4,buy,-0.012365066448986679
2023-08-21,19360023676.390137,16977870835,667235574739.9901,38.16,buy,0.04688293819981696
2023-08-22,19360023676.390137,16977870835,664349336698.0402,37.99,buy,-0.0043256657037129154
2023-08-23,19360023676.390137,16977870835,694739725492.6902,39.78,hold,0.04574459115997139
2023-08-24,654841729030.4402,0,654841729030.4402,37.16,sell,-0.05742869595366156
2023-08-25,19645251878.740112,16307996846,640001451900.5801,38.04,buy,-0.02266238767622926
2023-08-28,19645251878.740112,16307996846,653863249219.6802,38.89,buy,0.021659009175581424
2023-08-29,19645251878.740112,16307996846,694307081397.76,41.37,buy,0.06185365552559418
2023-08-30,19645251878.740112,16307996846,705559599221.5001,42.06,buy,0.01620683142261325
2023-08-31,19645251878.740112,16307996846,711756638022.9801,42.44,buy,0.008783154262684067
2023-09-01,19645251878.740112,16307996846,709310438496.0801,42.29,hold,-0.003436848209374965
2023-09-05,19645251878.740112,16307996846,711104318149.1401,42.4,hold,0.002529047305244151
2023-09-06,667725046538.7802,0,667725046538.7802,41.28,sell,-0.061002683436471604
2023-09-07,667725046538.7802,0,667725046538.7802,40.38,sell,0.0
2023-09-08,667725046538.7802,0,667725046538.7802,40.5,hold,0.0
2023-09-11,667725046538.7802,0,667725046538.7802,41.88,sell,0.0
2023-09-12,667725046538.7802,0,667725046538.7802,40.54,sell,0.0
2023-09-13,667725046538.7802,0,667725046538.7802,40.94,hold,0.0
2023-09-14,667725046538.7802,0,667725046538.7802,41.9,sell,0.0
2023-09-15,667725046538.7802,0,667725046538.7802,39.75,sell,0.0
2023-09-18,667725046538.7802,0,667725046538.7802,39.84,sell,0.0
2023-09-19,667725046538.7802,0,667725046538.7802,39.6,sell,0.0
2023-09-20,667725046538.7802,0,667725046538.7802,37.75,sell,0.0
2023-09-21,667725046538.7802,0,667725046538.7802,35.6,sell,0.0
2023-09-22,667725046538.7802,0,667725046538.7802,35.63,sell,0.0
2023-09-25,667725046538.7802,0,667725046538.7802,36.1,sell,0.0
2023-09-26,667725046538.7802,0,667725046538.7802,34.49,sell,0.0
2023-09-27,20031751400.340088,18833768396,673563514741.5402,34.7,buy,0.008743820878105886
2023-09-28,20031751400.340088,18833768396,689383880194.18,35.54,buy,0.023487562948997443
2023-09-29,20031751400.340088,18833768396,690890581665.86,35.62,hold,0.002185576882441081
2023-10-02,692585620821.5001,0,692585620821.5001,36.47,sell,0.002453411872474938
2023-10-03,692585620821.5001,0,692585620821.5001,34.54,hold,0.0
2023-10-04,20777568641.620117,18718530292,693521547336.1001,35.94,buy,0.0013513513513171704
2023-10-05,20777568641.620117,18718530292,686408505825.1401,35.56,buy,-0.010256410256151392
2023-10-06,20777568641.620117,18718530292,719914675047.8202,37.35,buy,0.04881374420382783
2023-10-09,20777568641.620117,18718530292,730209866708.42,37.9,buy,0.014300572022533084
2023-10-10,20777568641.620117,18718530292,741815355489.4602,38.52,buy,0.015893360676368876
2023-10-11,20777568641.620117,18718530292,757164550328.9001,39.34,buy,0.020691395407031344
2023-10-12,20777568641.620117,18718530292,748554026394.5802,38.88,hold,-0.011372064276622133
2023-10-13,20777568641.620117,18718530292,721037786865.3401,37.41,hold,-0.03675918979659013
2023-10-16,723096825197.4602,0,723096825197.4602,38.67,sell,0.002855659397646326
2023-10-17,723096825197.4602,0,723096825197.4602,38.3,sell,0.0
2023-10-18,723096825197.4602,0,723096825197.4602,36.68,sell,0.0
2023-10-19,723096825197.4602,0,723096825197.4602,35.7,sell,0.0
2023-10-20,723096825197.4602,0,723096825197.4602,34.09,sell,0.0
2023-10-23,723096825197.4602,0,723096825197.4602,34.39,sell,0.0
2023-10-24,723096825197.4602,0,723096825197.4602,35.36,sell,0.0
2023-10-25,723096825197.4602,0,723096825197.4602,32.77,sell,0.0
2023-10-26,723096825197.4602,0,723096825197.4602,30.86,sell,0.0
2023-10-27,723096825197.4602,0,723096825197.4602,31.3,sell,0.0
2023-10-30,21692904757.78015,21701853974,722879806657.7202,32.31,buy,-0.0003001237623754298
2023-10-31,21692904757.78015,21701853974,733079678025.5001,32.78,buy,0.014110051593417234
2023-11-01,21692904757.78015,21701853974,769755811241.5602,34.47,buy,0.05003021406192122
2023-11-02,21692904757.78015,21701853974,809470204013.9801,36.3,buy,0.0515934952259256
2023-11-03,21692904757.78015,21701853974,837248577100.7001,37.58,buy,0.03431673327686836
2023-11-06,21692904757.78015,21701853974,846580374309.5201,38.01,buy,0.011145790466596023
2023-11-07,21692904757.78015,21701853974,869801358061.7001,39.08,buy,0.0274291543447593
2023-11-08,21692904757.78015,21701853974,871320487839.8801,39.15,hold,0.0017465249554971297
2023-11-09,21692904757.78015,21701853974,851137763644.0602,38.22,buy,-0.02316337613712678
2023-11-10,21692904757.78015,21701853974,906477491277.7603,40.77,buy,0.06501853166139478
2023-11-13,21692904757.78015,21701853974,898447805307.3801,40.4,buy,-0.008858119531530312
2023-11-14,21692904757.78015,21701853974,953570514401.3401,42.94,buy,0.06135326812346231
2023-11-15,21692904757.78015,21701853974,956174736878.2202,43.06,hold,0.0027310224441189656
2023-11-16,21692904757.78015,21701853974,957693866656.4001,43.13,hold,0.0015887574933632766
2023-11-17,21692904757.78015,21701853974,958344922275.6201,43.16,buy,0.0006798160058109209
2023-11-20,21692904757.78015,21701853974,991765777395.5802,44.7,buy,0.03487351405859303
2023-11-21,21692904757.78015,21701853974,974187275676.6401,43.89,buy,-0.01772444877569981
2023-11-22,21692904757.78015,21701853974,985255221203.3801,44.4,hold,0.011361209290126007
2023-11-24,21692904757.78015,21701853974,980480813329.1001,44.18,hold,-0.004845858993214589
2023-11-27,21692904757.78015,21701853974,977659572312.4801,44.05,hold,-0.0028774056343242697
2023-11-28,21692904757.78015,21701853974,985255221203.3801,44.4,hold,0.007769216510542485
2023-11-29,983085035805.9801,0,983085035805.9801,44.24,sell,-0.002202663178733916
2023-11-30,983085035805.9801,0,983085035805.9801,43.87,sell,0.0
2023-12-01,983085035805.9801,0,983085035805.9801,44.24,sell,0.0
2023-12-04,983085035805.9801,0,983085035805.9801,42.98,sell,0.0
2023-12-05,29492551117.700073,21535512301,961764878627.9901,43.29,buy,-0.021686991868928925
2023-12-06,29492551117.700073,21535512301,945182534156.2201,42.52,buy,-0.01724157831114153
2023-12-07,29492551117.700073,21535512301,983515746052.0,44.3,buy,0.04055641160360691
2023-12-08,29492551117.700073,21535512301,994929567571.53,44.83,buy,0.011605123319425292
2023-12-11,29492551117.700073,21535512301,1019480051594.67,45.97,buy,0.02467559998549844
2023-12-12,29492551117.700073,21535512301,1043384470248.78,47.08,buy,0.023447657084333048
2023-12-13,29492551117.700073,21535512301,1079133420668.4401,48.74,buy,0.034262490423243704
2023-12-14,29492551117.700073,21535512301,1077410579684.36,48.66,buy,-0.001596504149610074
2023-12-15,29492551117.700073,21535512301,1089901176818.9401,49.24,buy,0.011593163618496622
2023-12-18,29492551117.700073,21535512301,1112082754488.9702,50.27,buy,0.02035191643225014
2023-12-19,29492551117.700073,21535512301,1128234388714.7202,51.02,hold,0.01452377007066536
2023-12-20,29492551117.700073,21535512301,1074826318208.2401,48.54,hold,-0.04733774385952049
2023-12-21,29492551117.700073,21535512301,1109498493012.85,50.15,buy,0.03225839767527212
2023-12-22,29492551117.700073,21535512301,1113805595473.05,50.35,buy,0.003882026417633058
2023-12-26,29492551117.700073,21535512301,1133618266789.9702,51.27,buy,0.017788266998699558
2023-12-27,29492551117.700073,21535512301,1139432855111.2402,51.54,buy,0.005129229557790207
2023-12-28,29492551117.700073,21535512301,1136633238512.1099,51.41,hold,-0.0024570263939396857
2023-12-29,1092270083172.05,0,1092270083172.05,50.7,sell,-0.03903031676086882
2024-01-02,1092270083172.05,0,1092270083172.05,48.13,sell,0.0
2024-01-03,1092270083172.05,0,1092270083172.05,46.59,sell,0.0
2024-01-04,1092270083172.05,0,1092270083172.05,45.81,sell,0.0
2024-01-05,32768102541.369995,22839016612,1082906086361.1299,45.98,buy,-0.008572968311762491
2024-01-08,32768102541.369995,22839016612,1146170162376.37,48.75,buy,0.058420648671230015
2024-01-09,32768102541.369995,22839016612,1153478647692.21,49.07,buy,0.0063764400398341045
2024-01-10,32768102541.369995,22839016612,1175632493805.85,50.04,buy,0.01920611721592231
2024-01-11,32768102541.369995,22839016612,1181113857792.73,50.28,buy,0.0046624808481902195
2024-01-12,32768102541.369995,22839016612,1182484198789.4502,50.34,hold,0.0011602107516383842
