,date,cash,position,portfolio_value,close,signal
2936,2021-10-20,2229580848.730011,1146283676,83844978579.93001,71.2,buy
2937,2021-10-21,2229580848.730011,1146283676,85300758848.45001,72.47,hold
2938,2021-10-22,2229580848.730011,1146283676,83203059721.37001,70.64,buy
2939,2021-10-25,2229580848.730011,1146283676,85633181114.49002,72.76,buy
2940,2021-10-26,2229580848.730011,1146283676,86412654014.17001,73.44,buy
2941,2021-10-27,2229580848.730011,1146283676,87077498546.25,74.02,buy
2942,2021-10-28,2229580848.730011,1146283676,89862967878.93001,76.45,buy
2943,2021-10-29,2229580848.730011,1146283676,91158268432.81001,77.58,buy
2944,2021-11-01,2229580848.730011,1146283676,92040906863.33,78.35,buy
2945,2021-11-02,2229580848.730011,1146283676,93233041886.37001,79.39,buy
2946,2021-11-03,2229580848.730011,1146283676,96121676749.89001,81.91,buy
2947,2021-11-04,2229580848.730011,1146283676,99617841961.69,84.96,buy
2948,2021-11-05,2229580848.730011,1146283676,99984652738.01001,85.28,buy
2949,2021-11-08,2229580848.730011,1146283676,99583453451.41002,84.93,hold
2950,2021-11-09,95491220728.09001,0,95491220728.09001,83.18,sell
2951,2021-11-10,95491220728.09001,0,95491220728.09001,79.54,sell
2952,2021-11-11,95491220728.09001,0,95491220728.09001,80.18,sell
2953,2021-11-12,2864736651.730011,1109830866,94669945887.25002,82.72,buy
2954,2021-11-15,2864736651.730011,1109830866,94647749269.93001,82.7,buy
2955,2021-11-16,2864736651.730011,1109830866,96545560050.79001,84.41,buy
2956,2021-11-17,2864736651.730011,1109830866,96656543137.39001,84.51,buy
2957,2021-11-18,2864736651.730011,1109830866,99531005080.33,87.1,buy
2958,2021-11-19,2864736651.730011,1109830866,101162456453.35,88.57,hold
2959,2021-11-22,96889607619.25002,0,96889607619.25002,85.5,sell
2960,2021-11-23,96889607619.25002,0,96889607619.25002,84.33,sell
2961,2021-11-24,96889607619.25002,0,96889607619.25002,85.11,sell
2962,2021-11-26,96889607619.25002,0,96889607619.25002,80.42,sell
2963,2021-11-29,96889607619.25002,0,96889607619.25002,85.42,sell
2964,2021-11-30,96889607619.25002,0,96889607619.25002,81.75,sell
2965,2021-12-01,96889607619.25002,0,96889607619.25002,77.55,sell
2966,2021-12-02,96889607619.25002,0,96889607619.25002,79.01,sell
2967,2021-12-03,96889607619.25002,0,96889607619.25002,75.04,sell
2968,2021-12-06,2906688235.26001,1161860791,92125978376.15002,76.79,buy
2969,2021-12-07,2906688235.26001,1161860791,100177673657.78001,83.72,buy
2970,2021-12-08,2906688235.26001,1161860791,101537050783.25002,84.89,hold
2971,2021-12-09,2906688235.26001,1161860791,97273021680.28001,81.22,hold
2972,2021-12-10,2906688235.26001,1161860791,100200910873.6,83.74,hold
2973,2021-12-13,92439680789.72002,0,92439680789.72002,80.14,sell
2974,2021-12-14,92439680789.72002,0,92439680789.72002,77.75,sell
2975,2021-12-15,92439680789.72002,0,92439680789.72002,82.89,sell
2976,2021-12-16,92439680789.72002,0,92439680789.72002,76.57,sell
2977,2021-12-17,92439680789.72002,0,92439680789.72002,75.4,sell
2978,2021-12-20,2773190495.2400208,1194279306,90122778936.08002,73.14,buy
2979,2021-12-21,2773190495.2400208,1194279306,95974747535.48003,78.04,buy
2980,2021-12-22,2773190495.2400208,1194279306,99294844006.16002,80.82,buy
2981,2021-12-23,2773190495.2400208,1194279306,101587860273.68001,82.74,buy
2982,2021-12-27,2773190495.2400208,1194279306,106305263532.38002,86.69,buy
2983,2021-12-28,2773190495.2400208,1194279306,105099041433.32002,85.68,hold
2984,2021-12-29,2773190495.2400208,1194279306,104931842330.48003,85.54,hold
2985,2021-12-30,2773190495.2400208,1194279306,103976418885.68001,84.74,hold
2986,2021-12-31,2773190495.2400208,1194279306,102101400375.26003,83.17,hold
2987,2022-01-03,105385668466.76003,0,105385668466.76003,85.57,sell
2988,2022-01-04,105385668466.76003,0,105385668466.76003,82.24,sell
2989,2022-01-05,105385668466.76003,0,105385668466.76003,74.68,sell
2990,2022-01-06,105385668466.76003,0,105385668466.76003,74.47,sell
2991,2022-01-07,105385668466.76003,0,105385668466.76003,72.04,sell
2992,2022-01-10,105385668466.76003,0,105385668466.76003,72.3,sell
2993,2022-01-11,105385668466.76003,0,105385668466.76003,75.48,sell
2994,2022-01-12,105385668466.76003,0,105385668466.76003,76.34,sell
2995,2022-01-13,105385668466.76003,0,105385668466.76003,70.8,sell
2996,2022-01-14,105385668466.76003,0,105385668466.76003,71.87,sell
2997,2022-01-18,105385668466.76003,0,105385668466.76003,66.69,sell
2998,2022-01-19,105385668466.76003,0,105385668466.76003,64.37,sell
2999,2022-01-20,105385668466.76003,0,105385668466.76003,61.88,sell
3000,2022-01-21,105385668466.76003,0,105385668466.76003,56.67,sell
3001,2022-01-24,105385668466.76003,0,105385668466.76003,57.49,sell
3002,2022-01-25,105385668466.76003,0,105385668466.76003,53.25,sell
3003,2022-01-26,105385668466.76003,0,105385668466.76003,53.15,sell
3004,2022-01-27,105385668466.76003,0,105385668466.76003,51.56,sell
3005,2022-01-28,3161570104.2800293,1792147587,104184929583.47003,56.37,buy
3006,2022-01-31,3161570104.2800293,1792147587,113970055408.49002,61.83,buy
3007,2022-02-01,3161570104.2800293,1792147587,116084789561.15002,63.01,buy
3008,2022-02-02,3161570104.2800293,1792147587,118755089465.78003,64.5,hold
3009,2022-02-03,105081003376.97003,0,105081003376.97003,56.74,sell
3010,2022-02-04,105081003376.97003,0,105081003376.97003,58.7,sell
3011,2022-02-07,105081003376.97003,0,105081003376.97003,57.37,sell
3012,2022-02-08,105081003376.97003,0,105081003376.97003,59.32,hold
3013,2022-02-09,105081003376.97003,0,105081003376.97003,63.0,sell
3014,2022-02-10,105081003376.97003,0,105081003376.97003,58.82,sell
3015,2022-02-11,105081003376.97003,0,105081003376.97003,53.28,sell
3016,2022-02-14,105081003376.97003,0,105081003376.97003,53.43,sell
3017,2022-02-15,105081003376.97003,0,105081003376.97003,57.3,sell
3018,2022-02-16,105081003376.97003,0,105081003376.97003,57.29,sell
3019,2022-02-17,105081003376.97003,0,105081003376.97003,52.21,sell
3020,2022-02-18,105081003376.97003,0,105081003376.97003,50.44,sell
3021,2022-02-22,105081003376.97003,0,105081003376.97003,48.88,sell
3022,2022-02-23,105081003376.97003,0,105081003376.97003,45.14,sell
3023,2022-02-24,3152430119.5800323,2038979261,104204242294.74004,49.56,buy
3024,2022-02-25,3152430119.5800323,2038979261,108995843558.09003,51.91,buy
3025,2022-02-28,3152430119.5800323,2038979261,110117282151.64003,52.46,hold
3026,2022-03-01,3152430119.5800323,2038979261,105182952340.02003,50.04,buy
3027,2022-03-02,3152430119.5800323,2038979261,110056112773.81003,52.43,hold
3028,2022-03-03,103409040382.95004,0,103409040382.95004,50.24,sell
3029,2022-03-04,103409040382.95004,0,103409040382.95004,48.09,sell
3030,2022-03-07,103409040382.95004,0,103409040382.95004,42.72,sell
3031,2022-03-08,103409040382.95004,0,103409040382.95004,42.13,sell
3032,2022-03-09,103409040382.95004,0,103409040382.95004,46.64,sell
3033,2022-03-10,103409040382.95004,0,103409040382.95004,45.14,sell
3034,2022-03-11,103409040382.95004,0,103409040382.95004,42.34,sell
3035,2022-03-14,103409040382.95004,0,103409040382.95004,39.86,sell
3036,2022-03-15,3102271230.5900574,2221141921,99833001890.14005,43.55,buy
3037,2022-03-16,3102271230.5900574,2221141921,110694385883.83005,48.44,buy
3038,2022-03-17,3102271230.5900574,2221141921,114292635795.85007,50.06,buy
3039,2022-03-18,3102271230.5900574,2221141921,121200387170.16006,53.17,buy
3040,2022-03-21,3102271230.5900574,2221141921,120356353240.18005,52.79,buy
3041,2022-03-22,3102271230.5900574,2221141921,127286316033.70004,55.91,buy
3042,2022-03-23,3102271230.5900574,2221141921,122044421100.14005,53.55,buy
3043,2022-03-24,3102271230.5900574,2221141921,129751783566.01007,57.02,buy
3044,2022-03-25,3102271230.5900574,2221141921,129551880793.12006,56.93,buy
3045,2022-03-28,3102271230.5900574,2221141921,135304638368.51007,59.52,buy
3046,2022-03-29,3102271230.5900574,2221141921,142079121227.56006,62.57,buy
3047,2022-03-30,3102271230.5900574,2221141921,137903374416.08005,60.69,hold
3048,2022-03-31,132883593674.62006,0,132883593674.62006,58.18,sell
3049,2022-04-01,132883593674.62006,0,132883593674.62006,57.93,hold
3050,2022-04-04,132883593674.62006,0,132883593674.62006,61.55,sell
3051,2022-04-05,132883593674.62006,0,132883593674.62006,57.48,sell
3052,2022-04-06,132883593674.62006,0,132883593674.62006,53.7,sell
3053,2022-04-07,132883593674.62006,0,132883593674.62006,54.05,sell
3054,2022-04-08,132883593674.62006,0,132883593674.62006,51.84,sell
3055,2022-04-11,132883593674.62006,0,132883593674.62006,48.16,sell
3056,2022-04-12,132883593674.62006,0,132883593674.62006,47.54,sell
3057,2022-04-13,132883593674.62006,0,132883593674.62006,50.39,sell
3058,2022-04-14,132883593674.62006,0,132883593674.62006,47.0,sell
3059,2022-04-18,3986507814.200058,2758336954,133986928456.22006,47.13,buy
3060,2022-04-19,3986507814.200058,2758336954,142344689426.84003,50.16,hold
3061,2022-04-20,140910354210.76007,0,140910354210.76007,47.9,sell
3062,2022-04-21,140910354210.76007,0,140910354210.76007,45.09,sell
3063,2022-04-22,140910354210.76007,0,140910354210.76007,41.51,sell
3064,2022-04-25,140910354210.76007,0,140910354210.76007,43.05,sell
3065,2022-04-26,140910354210.76007,0,140910354210.76007,38.21,sell
3066,2022-04-27,140910354210.76007,0,140910354210.76007,38.04,sell
3067,2022-04-28,140910354210.76007,0,140910354210.76007,42.06,sell
3068,2022-04-29,140910354210.76007,0,140910354210.76007,36.53,sell
3069,2022-05-02,4227310636.6000824,3579027064,141125095834.6001,38.25,buy
3070,2022-05-03,4227310636.6000824,3579027064,141447208270.3601,38.34,hold
3071,2022-05-04,149177906728.6001,0,149177906728.6001,42.14,sell
3072,2022-05-05,149177906728.6001,0,149177906728.6001,35.86,sell
3073,2022-05-06,149177906728.6001,0,149177906728.6001,34.61,sell
3074,2022-05-09,149177906728.6001,0,149177906728.6001,30.52,sell
3075,2022-05-10,149177906728.6001,0,149177906728.6001,31.57,sell
3076,2022-05-11,149177906728.6001,0,149177906728.6001,28.76,sell
3077,2022-05-12,149177906728.6001,0,149177906728.6001,28.53,sell
3078,2022-05-13,4475337203.130096,4648331819,151502072638.1001,31.63,buy
3079,2022-05-16,4475337203.130096,4648331819,146946707455.4801,30.65,hold
3080,2022-05-17,150711856228.8701,0,150711856228.8701,32.96,sell
3081,2022-05-18,150711856228.8701,0,150711856228.8701,28.15,sell
3082,2022-05-19,150711856228.8701,0,150711856228.8701,27.58,sell
3083,2022-05-20,150711856228.8701,0,150711856228.8701,27.34,sell
3084,2022-05-23,150711856228.8701,0,150711856228.8701,28.69,sell
3085,2022-05-24,150711856228.8701,0,150711856228.8701,26.9,sell
3086,2022-05-25,4521355706.070068,5266228405,151870426477.97006,27.98,buy
3087,2022-05-26,4521355706.070068,5266228405,164193400945.67007,30.32,buy
3088,2022-05-27,4521355706.070068,5266228405,179834099308.52005,33.29,buy
3089,2022-05-31,4521355706.070068,5266228405,178570204491.32007,33.05,buy
3090,2022-06-01,4521355706.070068,5266228405,174515208619.47006,32.28,buy
3091,2022-06-02,4521355706.070068,5266228405,188312727040.57007,34.9,hold
3092,2022-06-03,4521355706.070068,5266228405,173777936642.77008,32.14,hold
3093,2022-06-06,169986252191.17007,0,169986252191.17007,32.54,sell
3094,2022-06-07,169986252191.17007,0,169986252191.17007,33.33,hold
3095,2022-06-08,169986252191.17007,0,169986252191.17007,32.65,sell
3096,2022-06-09,169986252191.17007,0,169986252191.17007,29.99,sell
3097,2022-06-10,169986252191.17007,0,169986252191.17007,26.79,sell
3098,2022-06-13,169986252191.17007,0,169986252191.17007,23.08,sell
3099,2022-06-14,169986252191.17007,0,169986252191.17007,23.23,sell
3100,2022-06-15,169986252191.17007,0,169986252191.17007,24.9,sell
3101,2022-06-16,169986252191.17007,0,169986252191.17007,21.86,sell
3102,2022-06-17,5099587585.810059,6922194148,162025728920.97006,22.67,buy
3103,2022-06-21,5099587585.810059,6922194148,173862680914.05005,24.38,buy
3104,2022-06-22,5099587585.810059,6922194148,173239683440.73004,24.29,buy
3105,2022-06-23,5099587585.810059,6922194148,180438765354.65005,25.33,buy
3106,2022-06-24,5099587585.810059,6922194148,198782579846.85007,27.98,buy
3107,2022-06-27,5099587585.810059,6922194148,194213931709.17007,27.32,hold
3108,2022-06-28,176631558573.25006,0,176631558573.25006,24.83,sell
3109,2022-06-29,176631558573.25006,0,176631558573.25006,24.88,sell
3110,2022-06-30,176631558573.25006,0,176631558573.25006,24.0,sell
3111,2022-07-01,5298946771.610046,7318778804,183803961801.17004,24.39,buy
3112,2022-07-05,5298946771.610046,7318778804,193025623094.21002,25.65,buy
3113,2022-07-06,5298946771.610046,7318778804,196611824708.17004,26.14,buy
3114,2022-07-07,5298946771.610046,7318778804,208468246370.65005,27.76,buy
3115,2022-07-08,5298946771.610046,7318778804,209419687615.17004,27.89,hold
3116,2022-07-11,5298946771.610046,7318778804,196392261344.05005,26.11,hold
3117,2022-07-12,179778633458.97003,0,179778633458.97003,25.35,sell
3118,2022-07-13,179778633458.97003,0,179778633458.97003,25.19,sell
3119,2022-07-14,5393359015.100037,6638190881,174335316936.55002,25.45,buy
3120,2022-07-15,5393359015.100037,6638190881,183230492717.09003,26.79,buy
3121,2022-07-18,5393359015.100037,6638190881,179114814370.87006,26.17,buy
3122,2022-07-19,5393359015.100037,6638190881,194316271488.36005,28.46,buy
3123,2022-07-20,5393359015.100037,6638190881,203808884448.19003,29.89,buy
3124,2022-07-21,5393359015.100037,6638190881,212239386867.06003,31.16,buy
3125,2022-07-22,5393359015.100037,6638190881,201419135731.03003,29.53,hold
3126,2022-07-25,194515417214.79004,0,194515417214.79004,29.09,sell
3127,2022-07-26,5835462522.990021,6597201213,186136971674.28,27.33,buy
3128,2022-07-27,5835462522.990021,6597201213,208633427810.61002,30.74,buy
3129,2022-07-28,5835462522.990021,6597201213,214438964878.05002,31.62,buy
3130,2022-07-29,5835462522.990021,6597201213,225918094988.67,33.36,buy
3131,2022-08-01,5835462522.990021,6597201213,225588234928.02005,33.31,buy
3132,2022-08-02,5835462522.990021,6597201213,223543102551.99002,33.0,buy
3133,2022-08-03,5835462522.990021,6597201213,240959713754.31003,35.64,buy
3134,2022-08-04,5835462522.990021,6597201213,244324286372.94,36.15,hold
3135,2022-08-05,5835462522.990021,6597201213,238650693329.76,35.29,hold
3136,2022-08-08,231987520104.63004,0,231987520104.63004,34.93,sell
3137,2022-08-09,6959625615.77002,6228283822,217039638931.83,33.73,buy
3138,2022-08-10,6959625615.77002,6228283822,234291985118.77002,36.5,buy
3139,2022-08-11,6959625615.77002,6228283822,230866429016.67004,35.95,buy
3140,2022-08-12,6959625615.77002,6228283822,243509845175.33,37.98,buy
3141,2022-08-15,6959625615.77002,6228283822,249177583453.35004,38.89,buy
3142,2022-08-16,6959625615.77002,6228283822,247620512497.85004,38.64,hold
3143,2022-08-17,6959625615.77002,6228283822,239274612176.37,37.3,hold
3144,2022-08-18,234167419442.33,0,234167419442.33,37.55,sell
3145,2022-08-19,234167419442.33,0,234167419442.33,35.35,sell
3146,2022-08-22,234167419442.33,0,234167419442.33,32.57,sell
3147,2022-08-23,234167419442.33,0,234167419442.33,32.46,sell
3148,2022-08-24,234167419442.33,0,234167419442.33,32.71,sell
3149,2022-08-25,234167419442.33,0,234167419442.33,34.43,sell
3150,2022-08-26,234167419442.33,0,234167419442.33,30.24,sell
3151,2022-08-29,234167419442.33,0,234167419442.33,29.31,sell
3152,2022-08-30,234167419442.33,0,234167419442.33,28.33,sell
3153,2022-08-31,234167419442.33,0,234167419442.33,27.81,sell
3154,2022-09-01,234167419442.33,0,234167419442.33,27.84,sell
3155,2022-09-02,234167419442.33,0,234167419442.33,26.68,sell
3156,2022-09-06,234167419442.33,0,234167419442.33,26.07,sell
3157,2022-09-07,7025022607.879974,8403344315,239041359145.02997,27.61,buy
3158,2022-09-08,7025022607.879974,8403344315,242822864086.77997,28.06,buy
3159,2022-09-09,7025022607.879974,8403344315,257780816967.47998,29.84,hold
3160,2022-09-12,244335466063.47995,0,244335466063.47995,30.93,sell
3161,2022-09-13,244335466063.47995,0,244335466063.47995,25.84,sell
3162,2022-09-14,244335466063.47995,0,244335466063.47995,26.42,sell
3163,2022-09-15,244335466063.47995,0,244335466063.47995,25.09,sell
3164,2022-09-16,244335466063.47995,0,244335466063.47995,24.6,sell
3165,2022-09-19,244335466063.47995,0,244335466063.47995,25.19,sell
3166,2022-09-20,244335466063.47995,0,244335466063.47995,24.59,sell
3167,2022-09-21,244335466063.47995,0,244335466063.47995,23.24,sell
3168,2022-09-22,244335466063.47995,0,244335466063.47995,22.38,sell
3169,2022-09-23,244335466063.47995,0,244335466063.47995,21.31,sell
3170,2022-09-26,244335466063.47995,0,244335466063.47995,21.02,sell
3171,2022-09-27,244335466063.47995,0,244335466063.47995,21.04,sell
3172,2022-09-28,244335466063.47995,0,244335466063.47995,22.27,sell
3173,2022-09-29,244335466063.47995,0,244335466063.47995,20.39,sell
3174,2022-09-30,244335466063.47995,0,244335466063.47995,19.32,sell
3175,2022-10-03,7330063995.279968,10822164478,230915982110.75998,20.66,buy
3176,2022-10-04,7330063995.279968,10822164478,251694537908.51996,22.58,buy
3177,2022-10-05,7330063995.279968,10822164478,251694537908.51996,22.58,hold
3178,2022-10-06,233296858295.91995,0,233296858295.91995,22.01,sell
3179,2022-10-07,233296858295.91995,0,233296858295.91995,19.5,sell
3180,2022-10-10,233296858295.91995,0,233296858295.91995,18.89,sell
3181,2022-10-11,233296858295.91995,0,233296858295.91995,18.14,sell
3182,2022-10-12,233296858295.91995,0,233296858295.91995,18.1,sell
3183,2022-10-13,233296858295.91995,0,233296858295.91995,19.31,sell
3184,2022-10-14,6998905753.389954,12030725813,218378758287.79996,17.57,buy
3185,2022-10-17,6998905753.389954,12030725813,239191913944.28995,19.3,buy
3186,2022-10-18,6998905753.389954,12030725813,244966662334.52997,19.78,hold
3187,2022-10-19,6998905753.389954,12030725813,242079288139.40994,19.54,hold
3188,2022-10-20,6998905753.389954,12030725813,238109148621.11996,19.21,buy
3189,2022-10-21,6998905753.389954,12030725813,254470935726.79996,20.57,buy
3190,2022-10-24,6998905753.389954,12030725813,262892443795.89996,21.27,buy
3191,2022-10-25,6998905753.389954,12030725813,278291772836.5399,22.55,hold
3192,2022-10-26,257117695405.65994,0,257117695405.65994,21.06,sell
3193,2022-10-27,257117695405.65994,0,257117695405.65994,19.9,hold
3194,2022-10-28,7713530881.539917,11781018636,263361635282.7399,21.7,buy
3195,2022-10-31,7713530881.539917,11781018636,254525871305.7399,20.95,hold
3196,2022-11-01,246632588819.61993,0,246632588819.61993,20.3,sell
3197,2022-11-02,246632588819.61993,0,246632588819.61993,18.2,sell
3198,2022-11-03,246632588819.61993,0,246632588819.61993,17.15,sell
3199,2022-11-04,246632588819.61993,0,246632588819.61993,17.95,sell
3200,2022-11-07,246632588819.61993,0,246632588819.61993,18.52,sell
3201,2022-11-08,246632588819.61993,0,246632588819.61993,18.92,sell
3202,2022-11-09,7398977671.2699585,11872635789,216357367557.66998,17.6,buy
3203,2022-11-10,7398977671.2699585,11872635789,262067015345.31995,21.45,buy
3204,2022-11-11,7398977671.2699585,11872635789,276551631007.9,22.67,buy
3205,2022-11-14,7398977671.2699585,11872635789,269428049534.49997,22.07,buy
3206,2022-11-15,7398977671.2699585,11872635789,279994695386.70996,22.96,hold
3207,2022-11-16,7398977671.2699585,11872635789,268953144102.93997,22.03,hold
3208,2022-11-17,7398977671.2699585,11872635789,266934796018.80994,21.86,hold
3209,2022-11-18,262898099850.54996,0,262898099850.54996,21.84,sell
3210,2022-11-21,262898099850.54996,0,262898099850.54996,21.18,sell
3211,2022-11-22,7886942999.049957,11565131830,263129402487.14996,22.07,buy
3212,2022-11-23,7886942999.049957,11565131830,270762389494.94995,22.73,hold
3213,2022-11-25,260006816893.04996,0,260006816893.04996,22.26,sell
3214,2022-11-28,260006816893.04996,0,260006816893.04996,21.28,sell
3215,2022-11-29,7800204511.349945,12096240402,259039117660.88995,20.77,buy
3216,2022-11-30,7800204511.349945,12096240402,292787628382.47,23.56,buy
3217,2022-12-01,7800204511.349945,12096240402,294360139634.73,23.69,buy
3218,2022-12-02,7800204511.349945,12096240402,290973192322.1699,23.41,hold
3219,2022-12-05,276094816627.70996,0,276094816627.70996,22.23,sell
3220,2022-12-06,276094816627.70996,0,276094816627.70996,20.82,sell
3221,2022-12-07,276094816627.70996,0,276094816627.70996,20.57,sell
3222,2022-12-08,276094816627.70996,0,276094816627.70996,21.3,sell
3223,2022-12-09,8282844506.069946,12807841804,275838659791.62994,20.89,buy
3224,2022-12-12,8282844506.069946,12807841804,285572619562.6699,21.65,buy
3225,2022-12-13,8282844506.069946,12807841804,294281951989.38995,22.33,hold
3226,2022-12-14,275454424537.50995,0,275454424537.50995,21.8,sell
3227,2022-12-15,275454424537.50995,0,275454424537.50995,19.64,sell
3228,2022-12-16,275454424537.50995,0,275454424537.50995,19.06,sell
3229,2022-12-19,275454424537.50995,0,275454424537.50995,18.27,sell
3230,2022-12-20,275454424537.50995,0,275454424537.50995,18.19,sell
3231,2022-12-21,275454424537.50995,0,275454424537.50995,18.98,sell
3232,2022-12-22,275454424537.50995,0,275454424537.50995,17.54,sell
3233,2022-12-23,275454424537.50995,0,275454424537.50995,17.59,sell
3234,2022-12-27,275454424537.50995,0,275454424537.50995,16.84,sell
3235,2022-12-28,275454424537.50995,0,275454424537.50995,16.16,sell
3236,2022-12-29,275454424537.50995,0,275454424537.50995,17.3,sell
3237,2022-12-30,8263632739.509979,15061487700,268827369949.50998,17.3,buy
3238,2023-01-03,8263632739.509979,15061487700,262953389746.50998,16.91,hold
3239,2023-01-04,261447240976.50995,0,261447240976.50995,17.17,sell
3240,2023-01-05,7843417241.259979,15231460885,257030117319.86,16.36,buy
3241,2023-01-06,7843417241.259979,15231460885,276526387252.66,17.64,buy
3242,2023-01-09,7843417241.259979,15231460885,282162027780.11,18.01,buy
3243,2023-01-10,7843417241.259979,15231460885,289473129004.9099,18.49,buy
3244,2023-01-11,7843417241.259979,15231460885,303486073019.11,19.41,buy
3245,2023-01-12,7843417241.259979,15231460885,308055511284.61,19.71,buy
3246,2023-01-13,7843417241.259979,15231460885,313995781029.76,20.1,buy
3247,2023-01-17,7843417241.259979,15231460885,315671241727.11,20.21,hold
3248,2023-01-18,298307376318.20996,0,298307376318.20996,19.46,sell
3249,2023-01-19,8949221296.97992,15094322119,293477193240.12994,18.85,buy
3250,2023-01-20,8949221296.97992,15094322119,316722449303.38995,20.39,buy
3251,2023-01-23,8949221296.97992,15094322119,336948840942.8499,21.73,buy
3252,2023-01-24,8949221296.97992,15094322119,334986579067.37994,21.6,hold
3253,2023-01-25,8949221296.97992,15094322119,332571487528.33997,21.44,buy
3254,2023-01-26,8949221296.97992,15094322119,351288446955.8999,22.68,buy
3255,2023-01-27,8949221296.97992,15094322119,361099756333.2499,23.33,hold
3256,2023-01-30,8949221296.97992,15094322119,339967705366.6499,21.93,hold
3257,2023-01-31,8949221296.97992,15094322119,354760141043.2699,22.91,buy
3258,2023-02-01,8949221296.97992,15094322119,377099737779.38995,24.39,buy
3259,2023-02-02,8949221296.97992,15094322119,415137429519.2699,26.91,buy
3260,2023-02-03,8949221296.97992,15094322119,394156321773.8599,25.52,hold
3261,2023-02-06,8949221296.97992,15094322119,384345012396.50995,24.87,buy
3262,2023-02-07,8949221296.97992,15094322119,407590268459.7699,26.41,buy
3263,2023-02-08,8949221296.97992,15094322119,386156331050.7899,24.99,hold
3264,2023-02-09,367590314844.4199,0,367590314844.4199,24.32,sell
3265,2023-02-10,367590314844.4199,0,367590314844.4199,23.82,sell
3266,2023-02-13,11027709449.819885,14535776820,373695341108.8199,24.95,buy
3267,2023-02-14,11027709449.819885,14535776820,381544660591.6199,25.49,hold
3268,2023-02-15,371951047890.41986,0,371951047890.41986,26.06,sell
3269,2023-02-16,371951047890.41986,0,371951047890.41986,24.57,sell
3270,2023-02-17,371951047890.41986,0,371951047890.41986,24.04,sell
3271,2023-02-21,371951047890.41986,0,371951047890.41986,22.35,sell
3272,2023-02-22,371951047890.41986,0,371951047890.41986,22.37,sell
3273,2023-02-23,371951047890.41986,0,371951047890.41986,22.93,sell
3274,2023-02-24,371951047890.41986,0,371951047890.41986,21.77,sell
3275,2023-02-27,371951047890.41986,0,371951047890.41986,22.24,sell
3276,2023-02-28,371951047890.41986,0,371951047890.41986,22.13,sell
3277,2023-03-01,371951047890.41986,0,371951047890.41986,21.59,sell
3278,2023-03-02,11158531447.91986,16035222953,365697310938.7499,22.11,buy
3279,2023-03-03,11158531447.91986,16035222953,387344861925.29987,23.46,buy
3280,2023-03-06,11158531447.91986,16035222953,388948384220.59985,23.56,hold
3281,2023-03-07,11158531447.91986,16035222953,374837388021.95984,22.68,hold
3282,2023-03-08,381732533891.7499,0,381732533891.7499,22.99,sell
3283,2023-03-09,381732533891.7499,0,381732533891.7499,21.78,sell
3284,2023-03-10,381732533891.7499,0,381732533891.7499,20.88,sell
3285,2023-03-13,11451976024.94989,16739627390,368508228253.64984,21.33,buy
3286,2023-03-14,11451976024.94989,16739627390,392780687969.1499,22.78,buy
3287,2023-03-15,11451976024.94989,16739627390,398304765007.84985,23.11,buy
3288,2023-03-16,11451976024.94989,16739627390,428938283131.5499,24.94,buy
3289,2023-03-17,11451976024.94989,16739627390,422744620997.2499,24.57,buy
3290,2023-03-20,11451976024.94989,16739627390,427096924118.64984,24.83,buy
3291,2023-03-21,11451976024.94989,16739627390,444673532878.1499,25.88,buy
3292,2023-03-22,11451976024.94989,16739627390,424585980010.1499,24.68,buy
3293,2023-03-23,11451976024.94989,16739627390,439316852113.34985,25.56,hold
3294,2023-03-24,11451976024.94989,16739627390,443669155234.7499,25.82,hold
3295,2023-03-27,432286208609.5499,0,432286208609.5499,25.29,sell
3296,2023-03-28,12968586271.94989,16277858010,417798914980.6499,24.87,buy
3297,2023-03-29,12968586271.94989,16277858010,439936801874.2499,26.23,buy
3298,2023-03-30,12968586271.94989,16277858010,451494081061.3499,26.94,buy
3299,2023-03-31,12968586271.94989,16277858010,472980853634.5499,28.26,buy
3300,2023-04-03,12968586271.94989,16277858010,469725282032.54987,28.06,buy
3301,2023-04-04,12968586271.94989,16277858010,465167481789.74994,27.78,hold
3302,2023-04-05,12968586271.94989,16277858010,450680188160.8499,26.89,hold
3303,2023-04-06,446610723658.3499,0,446610723658.3499,27.43,sell
3304,2023-04-10,446610723658.3499,0,446610723658.3499,27.37,sell
3305,2023-04-11,446610723658.3499,0,446610723658.3499,26.84,sell
3306,2023-04-12,13398321735.069885,16329151976,440079062867.9499,26.13,buy
3307,2023-04-13,13398321735.069885,16329151976,464572790831.9499,27.63,buy
3308,2023-04-14,13398321735.069885,16329151976,461960126515.78986,27.47,buy
3309,2023-04-17,13398321735.069885,16329151976,462450001075.0699,27.5,buy
3310,2023-04-18,13398321735.069885,16329151976,462776584114.5899,27.52,hold
3311,2023-04-19,448896804934.9899,0,448896804934.9899,27.46,sell
3312,2023-04-20,448896804934.9899,0,448896804934.9899,26.82,sell
3313,2023-04-21,448896804934.9899,0,448896804934.9899,26.87,sell
3314,2023-04-24,448896804934.9899,0,448896804934.9899,26.71,sell
3315,2023-04-25,448896804934.9899,0,448896804934.9899,25.2,sell
3316,2023-04-26,13466904169.22998,16394198071,433486258748.25,25.62,buy
3317,2023-04-27,13466904169.22998,16394198071,467422248755.22003,27.69,buy
3318,2023-04-28,13466904169.22998,16394198071,476602999674.98,28.25,buy
